aid,sex,feedingInterval,name,weight,originCountry,dob,enclosureID,speciesName
4904,F,11,TJWpUrlm,1635.69,PAN,1973-9-7,4904,ABqP
4905,M,10,CpW,10.5,LIE,1928-6-3,4905,ABqQ
4906,M,20,B,4506.6,CAN,2011-6-13,4906,ABqR
4907,F,21,u,3133829.1,SPM,1976-12-5,4907,ABqS
4908,F,07,dJ,7884.3,ARE,2013-3-23,4908,ABqT
4909,M,12,OuXhSF,83.5,CAN,2019-4-6,4909,ABqU
4910,F,18,kqaRmrRh,120678.42,KOR,2005-1-7,4910,ABqV
4911,M,22,gW,78.7,VGB,1944-2-9,4911,ABqW
4912,F,14,bY,3347810.28,REU,1943-10-4,4912,ABqX
4913,F,17,yNXtzJY,39.2,VIR,1998-8-2,4913,ABqY
4914,F,01,N,3779960.11,BLR,2006-2-18,4914,ABqZ
4915,M,04,NaU,4069912.75,MAF,2004-8-7,4915,ABqa
4916,M,14,AvN,93818.67,ALB,1929-12-22,4916,ABqb
4917,F,03,eumDMsd,9652.14,MSR,1983-10-12,4917,ABqc
4918,M,04,ynehrAG,132841.2,GMB,1995-1-6,4918,ABqd
4919,M,20,qR,36140042.51,FRO,1984-3-20,4919,ABqe
4920,M,08,gm,5154.7,FLK,1998-12-11,4920,ABqf
4921,M,22,Qlje,36.66,AUS,1930-6-15,4921,ABqg
4922,F,12,e,801649.77,GGY,2007-9-17,4922,ABqh
4923,F,11,WBAUUQSZ,57701.2,TCD,1935-12-3,4923,ABqi
4924,M,07,J,45.9,GRC,1994-8-23,4924,ABqj
4925,M,22,ABfItCc,139478.4,MSR,1965-3-6,4925,ABqk
4926,M,14,H,12766593.4,ISR,1965-9-5,4926,ABql
4927,F,14,vVoBbuCV,235165.19,MMR,1950-12-9,4927,ABqm
4928,M,03,FpjIkcmI,47591305.2,BFA,1926-5-21,4928,ABqn
4929,F,04,r,187.1,UKR,2010-4-20,4929,ABqo
4930,M,08,RCb,122489.1,TGO,2024-5-14,4930,ABqp
4931,F,04,aKVunL,800.91,KGZ,1931-10-5,4931,ABqq
4932,F,12,WekviV,29602.9,SRB,1982-11-8,4932,ABqr
4933,F,21,WcxfZ,61833127.51,COL,1935-2-18,4933,ABqs
4934,F,22,EUAEcs,551353.8,SAU,1982-3-18,4934,ABqt
4935,M,18,AddhFWPE,22440259.35,KNA,1981-2-7,4935,ABqu
4936,F,21,BjfCGOqG,59.87,RWA,2022-8-26,4936,ABqv
4937,M,14,rHl,28107.9,PCN,1945-8-1,4937,ABqw
4938,F,14,cAxm,9760.4,LIE,2017-5-2,4938,ABqx
4939,F,04,Ri,4203640.6,GIB,1970-11-10,4939,ABqy
4940,F,21,VDp,5.5,COL,1986-8-17,4940,ABqz
4941,M,06,CBe,1211089.87,KEN,1933-4-10,4941,ABrA
4942,M,13,jLiHzRi,535.83,TUN,1966-12-2,4942,ABrB
4943,F,16,Geui,9011419.8,VUT,1974-11-27,4943,ABrC
4944,F,20,uCuRA,63.9,CAF,2023-2-9,4944,ABrD
4945,F,06,S,1898.1,THA,1959-2-20,4945,ABrE
4946,M,03,xeh,24606.86,AUT,1981-9-1,4946,ABrF
4947,F,09,dZhyhOf,46.54,ARM,1926-12-21,4947,ABrG
4948,F,09,vSXpXCtr,119.3,ABW,1987-11-19,4948,ABrH
4949,M,06,ev,10.80,PHL,1983-6-13,4949,ABrI
4950,M,05,gM,3.4,BEL,1998-10-19,4950,ABrJ
4951,M,04,fdUz,70786.4,VIR,1973-4-24,4951,ABrK
4952,M,06,rDsjkc,39340.42,GIB,2020-12-9,4952,ABrL
4953,M,23,hlngYikH,4.7,SMR,2012-4-6,4953,ABrM
4954,F,03,hxOXWIj,93850.69,EGY,2024-10-3,4954,ABrN
4955,F,23,TrEpMl,72971.14,BRA,1929-2-1,4955,ABrO
4956,F,14,cqVpDPy,71.42,MOZ,2001-2-11,4956,ABrP
4957,F,13,drO,70613.7,USA,1998-10-16,4957,ABrQ
4958,F,23,zTwC,13965.37,GLP,1966-6-18,4958,ABrR
4959,M,09,cOkH,514.6,SYR,1983-4-16,4959,ABrS
4960,F,19,vrnx,5635.6,SXM,1959-2-25,4960,ABrT
4961,M,04,tvfkbsx,9372.9,PNG,1950-10-23,4961,ABrU
4962,M,02,iAMpI,60764.3,VEN,1970-12-8,4962,ABrV
4963,F,04,QauN,393645.59,MAR,1972-3-8,4963,ABrW
4964,M,01,fSYXPsA,4.5,ALA,1988-10-9,4964,ABrX
4965,M,01,b,60375.1,SMR,1931-5-2,4965,ABrY
4966,F,18,IenYACDO,171005.8,TKM,2012-12-1,4966,ABrZ
4967,F,17,o,1449.2,TUR,1953-11-14,4967,ABra
4968,M,01,lOVGsT,84152755.1,MDV,1933-12-4,4968,ABrb
4969,M,22,BPMhTgDt,7935236.74,BVT,2022-6-6,4969,ABrc
4970,M,07,ODZwCzwK,25586.81,GTM,1934-8-21,4970,ABrd
4971,F,15,EalBh,3.6,PRT,1969-1-19,4971,ABre
4972,F,10,AAXe,27842.45,UMI,1939-2-9,4972,ABrf
4973,F,07,LvW,98.7,MDA,2012-12-21,4973,ABrg
4974,F,20,b,69382689.6,SLE,2021-11-1,4974,ABrh
4975,M,05,p,1.4,HRV,1987-7-21,4975,ABri
4976,F,10,f,5138709.14,LTU,1995-4-26,4976,ABrj
4977,F,11,zdoRCDV,60342045.2,HRV,1949-7-1,4977,ABrk
4978,M,03,KOrfux,636.7,STP,1927-1-2,4978,ABrl
4979,M,20,ExmaLbE,8093.1,AND,2013-11-13,4979,ABrm
4980,M,06,Kd,22.9,QAT,1980-3-11,4980,ABrn
4981,F,21,tSxkk,47209.18,GIN,1929-6-5,4981,ABro
4982,F,08,Qd,6.49,EST,1982-5-1,4982,ABrp
4983,F,03,WiwKfnH,3.69,NZL,1974-9-27,4983,ABrq
4984,M,14,f,2181.79,KHM,1948-9-13,4984,ABrr
4985,F,17,eq,74.6,EST,1996-4-16,4985,ABrs
4986,M,16,KRywp,94236.33,LKA,1980-1-1,4986,ABrt
4987,F,21,mE,540.65,SVK,1952-6-7,4987,ABru
4988,F,05,JQ,910.58,FLK,1950-4-22,4988,ABrv
4989,F,09,OZoj,529.41,TZA,1973-2-20,4989,ABrw
4990,M,04,ev,476448.4,BRN,1926-5-26,4990,ABrx
4991,F,09,h,3.25,SLE,1991-10-8,4991,ABry
4992,M,06,eAFEHGm,87.1,MNG,2003-2-21,4992,ABrz
4993,F,01,pF,55.45,FIN,1980-3-2,4993,ABsA
4994,M,13,J,860.78,MOZ,2016-10-14,4994,ABsB
4995,F,05,JwtTy,872.27,GRD,1941-8-26,4995,ABsC
4996,M,14,sypUanAr,6810678.27,CXR,2004-2-2,4996,ABsD
4997,M,08,Fx,5080709.8,TJK,2024-2-18,4997,ABsE
4998,F,13,gha,7.1,KNA,1972-12-4,4998,ABsF
4999,F,07,F,5400.4,TGO,1939-10-26,4999,ABsG
5000,F,21,QNZnP,32.8,NIU,1961-10-2,5000,ABsH
5001,M,23,r,4.41,ISR,1939-6-20,5001,ABsI
5002,F,16,POcjRNrm,1.8,BFA,1957-3-7,5002,ABsJ
5003,M,03,m,5.56,FSM,1930-12-21,5003,ABsK
5004,M,09,zhaiZsPo,54356.4,ALB,2002-7-13,5004,ABsL
5005,F,18,kqH,3294681.90,VNM,2016-3-7,5005,ABsM
5006,F,04,T,19277.43,TCD,2003-8-24,5006,ABsN
5007,F,03,Tx,1115.8,CUB,1928-1-17,5007,ABsO
5008,M,09,KqchZR,45.1,ZAF,1944-2-28,5008,ABsP
5009,F,18,Mhl,5412.24,JPN,2005-3-9,5009,ABsQ
5010,M,12,AePzXDb,814.90,MAF,1937-11-6,5010,ABsR
5011,M,12,qqXf,392571.8,NLD,1980-5-12,5011,ABsS
5012,F,22,qqxI,5.55,HRV,1977-7-2,5012,ABsT
5013,F,22,m,93214650.9,LBN,1943-3-6,5013,ABsU
5014,F,23,Wxoa,578510.3,DNK,1934-6-1,5014,ABsV
5015,M,07,fg,1.67,AGO,2000-8-17,5015,ABsW
5016,M,23,cP,414.45,HUN,1965-5-17,5016,ABsX
5017,M,01,C,63566.5,WLF,1993-2-16,5017,ABsY
5018,M,23,xnFwe,7.9,VAT,1968-11-17,5018,ABsZ
5019,F,06,GbRRgBKE,9728.45,MLI,1949-1-17,5019,ABsa
5020,F,14,ECG,819253.6,ARM,1974-10-1,5020,ABsb
5021,M,14,XcS,518493.9,POL,1957-5-25,5021,ABsc
5022,M,13,yTV,4974150.94,LAO,1951-1-10,5022,ABsd
5023,F,17,paJIzFE,72812892.1,GUY,1988-3-18,5023,ABse
5024,F,19,dLC,58.9,WLF,1976-6-5,5024,ABsf
5025,M,23,KHXtAsNh,79.9,MTQ,2022-1-27,5025,ABsg
5026,M,13,EOzZu,9593.5,FLK,2013-7-25,5026,ABsh
5027,F,12,UDYkg,247437.2,TCD,1926-4-27,5027,ABsi
5028,M,18,neBwemP,98.57,NIC,1977-2-13,5028,ABsj
5029,F,16,hS,3677.4,BEL,1991-10-4,5029,ABsk
5030,F,22,vFGWMNoV,8125.4,ERI,1991-1-17,5030,ABsl
5031,F,12,IREyIgWD,3178.3,ECU,1989-9-8,5031,ABsm
5032,M,08,bEfR,219.74,AGO,1990-9-7,5032,ABsn
5033,F,12,OBTRuX,9.23,ALA,1935-12-9,5033,ABso
5034,F,10,jvFU,23.95,HUN,1974-7-28,5034,ABsp
5035,M,10,EFOLtqy,67647.49,BIH,1991-4-13,5035,ABsq
5036,M,05,Ut,75.2,GUF,2009-8-11,5036,ABsr
5037,M,01,eOyHFmy,73115198.52,GLP,1966-12-9,5037,ABss
5038,M,05,fqdTXCL,49.68,BGR,1936-2-28,5038,ABst
5039,M,06,efX,76888.99,PRY,1972-1-26,5039,ABsu
5040,M,12,RbdFfC,937.6,MNP,1976-11-17,5040,ABsv
5041,M,17,CZaj,5056309.6,PRI,1969-4-17,5041,ABsw
5042,F,03,dSO,82978.74,MRT,1991-7-1,5042,ABsx
5043,F,03,ZIxOU,477806.6,SWZ,1926-8-22,5043,ABsy
5044,M,21,VmoeIpf,28.1,HTI,2018-10-7,5044,ABsz
5045,F,02,JREh,51936.8,SYR,1972-2-6,5045,ABtA
5046,F,17,NRIJCI,247301.96,MEX,1968-1-13,5046,ABtB
5047,M,10,FXJKMQ,7400.52,ROU,1944-11-4,5047,ABtC
5048,M,09,ZTtCOEIq,54815.39,IND,1942-12-21,5048,ABtD
5049,M,11,vHsAgBKt,978.80,SVK,1967-1-10,5049,ABtE
5050,F,19,FZjdtGVV,5.3,CHE,1995-11-5,5050,ABtF
5051,F,04,OAe,48330.13,DMA,1997-8-21,5051,ABtG
5052,F,21,oc,94.2,GNB,1949-10-20,5052,ABtH
5053,F,16,kzfPmBc,425748.79,SSD,1947-9-8,5053,ABtI
5054,M,09,ANoMYhd,84662898.5,VCT,2017-9-1,5054,ABtJ
5055,M,07,WTtU,913678.83,SRB,1973-3-22,5055,ABtK
5056,M,17,BO,5750.89,MLT,1975-9-11,5056,ABtL
5057,M,02,sD,840.43,BRA,1936-5-14,5057,ABtM
5058,F,16,XHLsRxsM,7170.8,GUF,1987-11-27,5058,ABtN
5059,F,14,usmQq,6208840.24,GBR,1950-2-19,5059,ABtO
5060,F,15,e,7632310.1,BRN,2003-1-4,5060,ABtP
5061,F,11,zpXIQa,944.91,ITA,1980-9-2,5061,ABtQ
5062,M,23,bqQ,253070.67,CYP,1963-4-2,5062,ABtR
5063,M,17,uC,2.32,FRA,1980-1-2,5063,ABtS
5064,M,16,CeAyKtp,1772.91,SGS,2012-11-16,5064,ABtT
5065,M,14,REC,43095018.6,GNB,1933-5-19,5065,ABtU
5066,F,03,zgdXR,1719.86,SJM,1993-1-7,5066,ABtV
5067,F,10,Pa,6.73,PLW,1939-2-2,5067,ABtW
5068,M,07,tcD,785.26,VNM,1932-1-22,5068,ABtX
5069,F,10,QuUxsV,77813.51,COK,1972-6-14,5069,ABtY
5070,M,01,oRMD,2.27,VUT,1977-1-7,5070,ABtZ
5071,F,09,rF,699.2,MLT,2020-7-13,5071,ABta
5072,F,04,khtD,907.83,CAF,1956-7-20,5072,ABtb
5073,F,21,d,166.2,SJM,1938-1-9,5073,ABtc
5074,F,16,dbnil,57997019.93,POL,1957-12-17,5074,ABtd
5075,M,06,gLcDhk,92750268.9,BRA,1959-2-17,5075,ABte
5076,F,05,eYiG,3571257.4,COD,1933-7-7,5076,ABtf
5077,M,15,blSHPaCY,1955.2,GIB,1995-7-25,5077,ABtg
5078,M,02,uYyhZ,7085620.92,GMB,2012-5-20,5078,ABth
5079,M,08,TcCKZxUR,751243.1,PNG,2007-3-14,5079,ABti
5080,F,18,QuelJBf,15.9,CCK,1959-7-10,5080,ABtj
5081,F,15,fWP,5385.68,SAU,1995-8-8,5081,ABtk
5082,F,01,rV,3.6,MRT,2022-1-19,5082,ABtl
5083,M,22,m,77.4,JAM,1973-2-20,5083,ABtm
5084,F,03,sh,8763395.6,MWI,1934-5-26,5084,ABtn
5085,F,09,NDI,3905.9,DJI,1960-7-4,5085,ABto
5086,F,08,ESjbJGrI,57001.8,LSO,2002-11-8,5086,ABtp
5087,F,01,oUtoj,52.96,TLS,2014-8-22,5087,ABtq
5088,M,06,ERyJO,7.41,AGO,2006-9-2,5088,ABtr
5089,F,01,hfNBG,5.4,LVA,1997-2-28,5089,ABts
5090,F,14,lSaOP,3418315.99,FRA,1975-3-13,5090,ABtt
5091,F,12,vtvlrna,52.9,JEY,2022-7-26,5091,ABtu
5092,M,03,qyvaA,91563.4,MOZ,1972-10-2,5092,ABtv
5093,M,19,LGCcb,85358394.35,IRQ,1936-6-10,5093,ABtw
5094,F,09,ZKJaAg,227.5,GLP,2021-5-28,5094,ABtx
5095,M,14,zkZZrIk,31182992.13,GRD,2000-1-6,5095,ABty
5096,F,01,jiWHeObb,89412.6,IOT,1980-2-18,5096,ABtz
5097,M,07,IL,955153.8,NER,1925-5-20,5097,ABuA
5098,F,16,MYwmWCr,2.2,PAK,2004-8-7,5098,ABuB
5099,F,18,jhONr,24.7,BRB,1999-9-1,5099,ABuC
5100,M,14,EGXpiM,811517.6,NRU,1948-12-5,5100,ABuD
5101,F,10,yI,843718.57,AIA,1955-2-23,5101,ABuE
5102,F,21,HL,52102861.95,ATF,2014-5-25,5102,ABuF
5103,M,13,Gc,4937.11,NIU,1983-7-17,5103,ABuG
5104,M,07,BXhDfAi,2005497.8,WSM,1936-9-18,5104,ABuH
5105,F,13,hfML,94.32,SMR,2023-11-18,5105,ABuI
5106,F,09,Kzm,37404308.97,EGY,1949-1-8,5106,ABuJ
5107,F,21,cHlAR,16672.78,CYP,1976-3-22,5107,ABuK
5108,F,14,DP,122895.2,TKM,1941-7-23,5108,ABuL
5109,F,14,OTkuRTW,2634517.66,BLZ,1957-3-20,5109,ABuM
5110,M,08,n,55.64,VUT,1976-12-16,5110,ABuN
5111,F,10,m,2.50,LVA,1971-3-14,5111,ABuO
5112,F,03,DjyjYP,67.5,PRI,1960-3-20,5112,ABuP
5113,M,12,aWWtc,25.32,NLD,1950-9-24,5113,ABuQ
5114,M,03,SY,708925.5,DJI,1972-6-28,5114,ABuR
5115,F,11,PIYYL,9166.2,GRD,2009-2-26,5115,ABuS
5116,M,16,gULlens,888.9,IRQ,1938-8-24,5116,ABuT
5117,F,18,shAykAJF,589237.79,GNQ,1939-6-8,5117,ABuU
5118,M,01,UACeK,5576958.56,FLK,1958-4-12,5118,ABuV
5119,F,08,WAUAsxo,18825123.6,CZE,1948-1-20,5119,ABuW
5120,F,04,BWuoeDB,61.2,MOZ,1996-8-12,5120,ABuX
5121,F,20,XIGrNPkG,25214538.6,MAC,2011-11-8,5121,ABuY
5122,M,23,agfWn,991606.8,NIC,1950-9-24,5122,ABuZ
5123,M,15,GmTE,8493028.12,QAT,1957-6-13,5123,ABua
5124,M,12,VwMkruR,9.85,GIB,1991-2-22,5124,ABub
5125,M,22,KlkxysXq,6984.5,KIR,1956-4-5,5125,ABuc
5126,M,13,CszQAzxT,97908.6,MDV,1966-6-18,5126,ABud
5127,M,01,ehWOxevE,5.26,SPM,1970-2-22,5127,ABue
5128,M,05,WxpVd,39924.14,JAM,1945-9-28,5128,ABuf
5129,F,08,ZxxMhZ,22138258.8,SLB,1981-3-19,5129,ABug
5130,M,15,gQfyIzT,1126.19,SYR,1955-6-17,5130,ABuh
5131,M,13,rfpiX,5600.9,MEX,1982-1-8,5131,ABui
5132,M,19,FORxkaVd,9791028.42,ESH,1992-8-3,5132,ABuj
5133,M,01,O,9629.99,MAR,1993-9-26,5133,ABuk
5134,M,08,ESJVcq,7356905.3,KIR,1972-2-12,5134,ABul
5135,M,14,HI,8.82,SHN,2008-9-1,5135,ABum
5136,F,18,u,1.7,CHL,1926-1-3,5136,ABun
5137,F,14,AuVmMph,63456483.3,IRQ,1958-10-16,5137,ABuo
5138,F,06,qGOx,983202.2,CYM,1994-6-4,5138,ABup
5139,M,11,WVVGRLhZ,7383.25,MTQ,1973-1-5,5139,ABuq
5140,F,03,kHvbqsd,759.84,HTI,1961-8-8,5140,ABur
5141,M,09,gkkES,88561.60,FLK,2009-12-28,5141,ABus
5142,M,08,ED,2181821.4,MRT,2020-11-23,5142,ABut
5143,M,11,Vsan,444408.1,CXR,2011-11-27,5143,ABuu
5144,M,17,TchBg,43.8,CRI,1994-3-23,5144,ABuv
5145,F,19,Byvl,90693.82,BRA,1942-10-1,5145,ABuw
5146,M,04,MVm,877954.64,YEM,1982-3-27,5146,ABux
5147,M,16,iwkubrG,6371.4,MNE,1971-9-28,5147,ABuy
5148,F,06,dELR,51786.3,SAU,1979-9-2,5148,ABuz
5149,M,16,qNnlGKk,392547.3,JAM,1947-4-16,5149,ABvA
5150,F,20,LR,39.3,COG,1983-3-2,5150,ABvB
5151,M,20,EYAIOQOu,2.52,GNQ,1997-5-27,5151,ABvC
5152,F,18,g,9.3,SSD,1931-10-22,5152,ABvD
5153,M,07,OKJO,8511.16,UMI,2012-9-28,5153,ABvE
5154,M,04,GSvDxCJ,4245.7,VIR,1945-6-4,5154,ABvF
5155,M,13,JuxZJv,197.93,PAK,1964-11-12,5155,ABvG
5156,F,09,Tj,67617459.85,ZMB,2006-2-20,5156,ABvH
5157,F,10,MQMhD,85548035.7,HND,2012-4-18,5157,ABvI
5158,M,07,RjY,9007.89,TLS,2021-6-20,5158,ABvJ
5159,M,14,oq,6019.8,IMN,1963-2-22,5159,ABvK
5160,M,10,VX,1550503.97,MYS,1987-2-8,5160,ABvL
5161,M,10,TrtJHxsA,8393613.4,IMN,1949-12-12,5161,ABvM
5162,F,04,wXOXq,53326271.8,FJI,2004-6-9,5162,ABvN
5163,M,07,C,6761684.3,KWT,1927-2-4,5163,ABvO
5164,M,12,EB,193.62,AUS,1968-2-15,5164,ABvP
5165,M,20,IBfZk,305060.60,WLF,1994-12-21,5165,ABvQ
5166,M,21,Q,9718.2,URY,1954-7-6,5166,ABvR
5167,M,01,m,4358561.9,PHL,1951-8-6,5167,ABvS
5168,F,14,EhpzNYIu,3608.2,LKA,2009-7-27,5168,ABvT
5169,F,06,RaBnnUUQ,95393830.86,MAR,1971-8-13,5169,ABvU
5170,M,23,vZuWq,2.2,PRI,1960-5-19,5170,ABvV
5171,F,12,P,459124.2,LBY,1938-6-23,5171,ABvW
5172,M,15,faVPK,595104.4,NRU,1937-3-17,5172,ABvX
5173,F,18,nndsdONs,1901146.17,UZB,1937-7-3,5173,ABvY
5174,M,01,i,115063.16,EST,2017-4-16,5174,ABvZ
5175,F,13,IXmVe,1353.6,CAF,1931-8-13,5175,ABva
5176,M,17,oV,23005.3,ARG,1955-4-14,5176,ABvb
5177,F,18,EMjbIsvK,7419182.8,CAF,1994-7-20,5177,ABvc
5178,F,23,Df,96613821.1,GEO,1963-3-10,5178,ABvd
5179,F,18,xZzspB,71723.3,HRV,2001-5-16,5179,ABve
5180,F,06,vM,9778.56,FIN,1975-11-11,5180,ABvf
5181,F,08,dBTm,92208806.1,NCL,2022-12-11,5181,ABvg
5182,F,07,JHEl,90.1,NIU,1936-4-15,5182,ABvh
5183,F,08,l,69.33,TWN,1977-1-22,5183,ABvi
5184,F,23,tqkAs,3844.7,THA,1935-7-26,5184,ABvj
5185,M,12,YVyqK,67791105.41,ESP,1952-7-7,5185,ABvk
5186,M,09,GfQ,505.3,AUS,1940-5-22,5186,ABvl
5187,M,03,HKKiDSQ,18.12,FRO,1957-9-19,5187,ABvm
5188,F,06,VvS,49347274.78,JEY,2001-3-24,5188,ABvn
5189,M,14,BWydhLo,8607.7,CHE,1958-8-17,5189,ABvo
5190,M,15,c,58.77,CUW,2014-1-19,5190,ABvp
5191,M,03,l,9140762.6,QAT,1999-12-15,5191,ABvq
5192,F,12,qpx,7073.4,SLV,2008-5-9,5192,ABvr
5193,F,11,vZjy,25097.77,SYC,1938-4-4,5193,ABvs
5194,M,04,KbhaY,49418.50,GTM,1951-11-23,5194,ABvt
5195,M,07,q,864662.41,FIN,1945-3-2,5195,ABvu
5196,F,17,NjV,80474263.7,ROU,1994-9-16,5196,ABvv
5197,M,13,R,55614.15,ZMB,1959-6-13,5197,ABvw
5198,F,18,uROgIHAG,52076.8,CHN,2006-8-1,5198,ABvx
5199,M,19,hlAiB,916469.60,USA,1945-12-24,5199,ABvy
5200,F,19,XR,7884484.1,SWE,2017-5-13,5200,ABvz
5201,F,19,Wyq,2.57,VNM,1943-10-10,5201,ABwA
5202,M,01,vKDs,50586648.4,TCA,1954-5-19,5202,ABwB
5203,F,05,UVVooHJR,6.2,LTU,1929-9-12,5203,ABwC
5204,F,23,Fsf,62781008.1,DMA,1975-3-11,5204,ABwD
5205,F,19,gKiS,94149935.7,TCA,1992-1-27,5205,ABwE
5206,F,13,lO,53424802.5,PER,2021-6-17,5206,ABwF
5207,F,06,MJEjzuo,934.72,SLB,1959-12-16,5207,ABwG
5208,F,15,rusKqJ,65.26,ITA,1975-2-21,5208,ABwH
5209,M,02,C,7125.6,MLI,1938-4-19,5209,ABwI
5210,M,21,IcBlpOP,47494.66,BRA,1926-1-8,5210,ABwJ
5211,M,11,keCYPxD,45.48,KHM,1981-8-14,5211,ABwK
5212,F,09,vR,8749060.36,OMN,1948-4-19,5212,ABwL
5213,M,13,CNwCaIME,4542866.36,NER,1937-5-15,5213,ABwM
5214,M,19,VvjRWadW,6414848.7,BGD,1986-1-19,5214,ABwN
5215,F,22,ncvXUnNR,98.8,JPN,2007-10-13,5215,ABwO
5216,F,07,kZg,4.42,CAN,1961-10-19,5216,ABwP
5217,M,22,LUcxNQn,600807.8,MNP,1931-9-27,5217,ABwQ
5218,F,06,c,43699.6,COL,1926-8-7,5218,ABwR
5219,F,16,iuAV,25.63,SXM,1940-6-28,5219,ABwS
5220,F,03,UONIGy,1.76,PAK,1984-11-25,5220,ABwT
5221,F,03,KFMsSi,5.24,PER,2018-2-28,5221,ABwU
5222,F,04,N,3.77,SLE,1998-3-26,5222,ABwV
5223,M,22,F,62874.94,TCD,1965-2-20,5223,ABwW
5224,M,05,GiKszqPF,81931098.65,BVT,1947-7-23,5224,ABwX
5225,F,12,tnXSCZaO,2.4,TLS,1992-8-9,5225,ABwY
5226,M,19,M,536.7,HUN,1946-3-14,5226,ABwZ
5227,M,11,gRPVF,3.49,BRB,1929-5-1,5227,ABwa
5228,F,04,JTOHwZz,90.86,TLS,1953-2-24,5228,ABwb
5229,F,03,WJh,933141.6,UKR,2005-6-9,5229,ABwc
5230,M,20,OPOLyqM,67.18,ROU,1945-2-5,5230,ABwd
5231,F,10,GWHGtDhe,80027.87,USA,1933-3-11,5231,ABwe
5232,F,14,GL,68403.36,BRB,2010-1-23,5232,ABwf
5233,M,23,AtDjBhiL,76.2,EST,1961-3-24,5233,ABwg
5234,M,22,DWRGwrXN,5918074.90,NAM,2013-11-7,5234,ABwh
5235,F,10,qKTY,3.49,GUF,1963-7-15,5235,ABwi
5236,M,21,A,3335.50,CUW,1975-9-18,5236,ABwj
5237,F,13,tCyOkat,2.73,PLW,2002-10-10,5237,ABwk
5238,F,14,jHEyr,429287.15,ARG,2020-8-26,5238,ABwl
5239,M,16,XVIJT,39.42,KHM,1928-6-28,5239,ABwm
5240,F,11,NXPWxZ,16561296.82,GHA,1972-4-5,5240,ABwn
5241,M,08,UDP,5.6,URY,1973-1-27,5241,ABwo
5242,F,22,l,28230825.10,COL,1988-8-24,5242,ABwp
5243,M,12,Nqur,79974815.2,CHL,1974-3-18,5243,ABwq
5244,M,08,Yso,5735.7,KGZ,1963-10-23,5244,ABwr
5245,F,12,WLXC,68.2,MSR,1979-10-8,5245,ABws
5246,F,20,dZzk,8.25,BLZ,2001-1-23,5246,ABwt
5247,F,23,xBbBBNzx,8677400.31,NZL,1986-1-28,5247,ABwu
5248,M,23,QZVnp,33300156.8,FSM,1971-4-12,5248,ABwv
5249,M,18,u,954533.62,AUT,1944-12-10,5249,ABww
5250,M,07,hO,99169644.39,HRV,1958-10-2,5250,ABwx
5251,M,01,NIezQs,7045759.91,CHE,2011-8-3,5251,ABwy
5252,M,18,FgteViV,4.3,SLE,1936-3-23,5252,ABwz
5253,F,15,Qpb,5981.56,LCA,1993-5-19,5253,ABxA
5254,M,11,p,50986.69,LKA,1960-2-23,5254,ABxB
5255,M,09,VYYWGfC,21683181.1,PYF,1984-10-9,5255,ABxC
5256,M,18,nDqjLbsx,68.2,COL,1929-9-13,5256,ABxD
5257,M,11,KxFuqTlS,8397743.1,PRY,1951-5-17,5257,ABxE
5258,F,21,ubXnnIW,861.4,PYF,1934-9-19,5258,ABxF
5259,M,13,MFdaebBP,498.18,PRY,1962-5-27,5259,ABxG
5260,M,04,KFvgFQ,766311.7,MUS,2016-1-4,5260,ABxH
5261,F,01,IxJCdY,885272.52,MYT,1996-9-17,5261,ABxI
5262,F,02,SkwWWOY,1617018.72,TUV,1968-8-26,5262,ABxJ
5263,F,09,ghcm,22355.8,TUR,1992-12-27,5263,ABxK
5264,M,03,VNWY,97.12,MDV,1959-9-15,5264,ABxL
5265,M,22,cv,2495.28,SLE,1958-9-13,5265,ABxM
5266,M,10,MCNfJ,822971.1,DJI,1934-11-7,5266,ABxN
5267,F,18,JVvHLqe,76.2,SSD,2022-12-8,5267,ABxO
5268,F,07,Rsazc,6988632.95,ISR,1930-3-13,5268,ABxP
5269,F,10,QjB,9722358.5,CPV,2010-10-24,5269,ABxQ
5270,F,07,cX,8817537.2,AND,1926-12-24,5270,ABxR
5271,M,10,DsTLbVgZ,28911.44,LSO,1988-12-9,5271,ABxS
5272,F,08,E,67310952.87,SHN,1954-2-3,5272,ABxT
5273,F,16,MJslsq,68.1,CHN,1981-5-11,5273,ABxU
5274,M,16,wFY,5877003.2,COM,1980-4-14,5274,ABxV
5275,F,15,JbW,34507429.44,ZAF,1946-9-28,5275,ABxW
5276,M,02,MuFCj,9.1,KOR,1999-4-18,5276,ABxX
5277,M,23,DfJ,7658268.34,GAB,2007-10-3,5277,ABxY
5278,F,14,ATHnl,884831.47,DZA,2018-1-28,5278,ABxZ
5279,M,14,xooFILn,2553244.65,ISR,1928-12-2,5279,ABxa
5280,F,18,sCzNY,2864.32,SYR,1962-2-1,5280,ABxb
5281,M,18,LmEwze,872.45,MDV,1999-5-5,5281,ABxc
5282,F,09,Il,5.2,SSD,1993-5-18,5282,ABxd
5283,F,02,HRR,5674590.11,LBN,1967-3-6,5283,ABxe
5284,F,10,j,97221527.61,LVA,1953-8-25,5284,ABxf
5285,F,13,STwpiO,94.65,PNG,1996-6-6,5285,ABxg
5286,F,16,JOoO,3044.26,CHE,1992-1-20,5286,ABxh
5287,F,21,wdsBX,986.7,SGS,2016-5-10,5287,ABxi
5288,M,08,b,16365.17,PRT,1940-12-4,5288,ABxj
